,Year,Month,Day,Hour,SunlightMin,HourlySkyWeather,HourlyVisibility,HourlyWindDirection,HourlyWindSpeed
9316,2018,6,30,2,903,CLR,10.0,0,0.0
9317,2018,6,30,3,903,CLR,10.0,0,0.0
9318,2018,6,30,4,903,CLR,10.0,0,0.0
9319,2018,6,30,5,903,CLR,10.0,0,0.0
9320,2018,6,30,6,903,CLR,10.0,False,3.0
9321,2018,6,30,7,903,CLR,10.0,0,0.0
9322,2018,6,30,8,903,CLR,10.0,0,0.0
9323,2018,6,30,9,903,CLR,10.0,0,0.0
9324,2018,6,30,10,903,CLR,10.0,0,0.0
9325,2018,6,30,11,903,CLR,10.0,False,3.0
9326,2018,6,30,12,903,CLR,10.0,False,5.0
9327,2018,6,30,13,903,CLR,10.0,0,0.0
9328,2018,6,30,14,903,CLR,10.0,0,0.0
9329,2018,6,30,15,903,CLR,10.0,290,5.0
9330,2018,6,30,16,903,CLR,10.0,False,3.0
9331,2018,6,30,17,903,CLR,10.0,False,3.0
9332,2018,6,30,18,903,CLR,10.0,False,6.0
9333,2018,6,30,19,903,CLR,10.0,220,8.0
9334,2018,6,30,20,903,CLR,10.0,210,5.0
9335,2018,6,30,21,903,CLR,10.0,0,0.0
9336,2018,6,30,22,903,CLR,10.0,0,0.0
9337,2018,6,30,23,903,CLR,10.0,False,5.0
9338,2018,6,30,23,903,NaN,NaN,False,NaN
9339,2018,7,1,0,903,CLR,10.0,0,0.0
9340,2018,7,1,1,903,CLR,10.0,250,5.0
9341,2018,7,1,2,903,CLR,10.0,270,5.0
9342,2018,7,1,3,903,CLR,10.0,0,0.0
9343,2018,7,1,4,903,CLR,9.0,False,3.0
9344,2018,7,1,5,903,CLR,9.0,False,3.0
9345,2018,7,1,6,903,CLR,8.0,290,5.0
9346,2018,7,1,7,903,CLR,8.0,False,3.0
9347,2018,7,1,8,903,CLR,8.0,0,0.0
9348,2018,7,1,9,903,CLR,8.0,0,0.0
9349,2018,7,1,10,903,CLR,8.0,0,0.0
9350,2018,7,1,11,903,CLR,9.0,0,0.0
9351,2018,7,1,12,903,CLR,10.0,False,3.0
9352,2018,7,1,13,903,CLR,10.0,0,0.0
9353,2018,7,1,14,903,CLR,9.0,0,0.0
9354,2018,7,1,15,903,CLR,9.0,False,5.0
9355,2018,7,1,16,903,CLR,10.0,0,0.0
9356,2018,7,1,17,903,CLR,9.0,False,3.0
9357,2018,7,1,18,903,CLR,9.0,False,5.0
9358,2018,7,1,19,902,CLR,9.0,210,7.0
9359,2018,7,1,20,902,CLR,9.0,210,8.0
9360,2018,7,1,21,902,CLR,9.0,False,NaN
9361,2018,7,1,22,902,CLR,9.0,230,6.0
9362,2018,7,1,23,902,CLR,9.0,False,6.0
9363,2018,7,1,23,902,NaN,NaN,False,NaN
9364,2018,7,2,0,902,CLR,10.0,False,3.0
9365,2018,7,2,1,902,CLR,10.0,False,3.0
9366,2018,7,2,2,902,CLR,10.0,0,0.0
9367,2018,7,2,3,902,CLR,10.0,0,0.0
9368,2018,7,2,4,902,CLR,9.0,0,0.0
9369,2018,7,2,5,902,CLR,8.0,0,0.0
9370,2018,7,2,6,902,CLR,7.0,0,0.0
9371,2018,7,2,7,902,CLR,6.0,0,0.0
9372,2018,7,2,8,902,CLR,6.0,False,3.0
9373,2018,7,2,9,902,CLR,6.0,0,0.0
9374,2018,7,2,10,902,CLR,8.0,False,3.0
9375,2018,7,2,11,902,CLR,10.0,False,6.0
9376,2018,7,2,12,902,CLR,8.0,False,3.0
9377,2018,7,2,13,902,CLR,7.0,False,5.0
9378,2018,7,2,14,902,CLR,8.0,False,5.0
9379,2018,7,2,15,902,CLR,8.0,False,6.0
9380,2018,7,2,16,902,CLR,8.0,False,3.0
9381,2018,7,2,17,902,CLR,8.0,False,NaN
9382,2018,7,2,18,902,CLR,8.0,False,3.0
9383,2018,7,2,19,902,CLR,9.0,0,0.0
9384,2018,7,2,20,902,CLR,9.0,0,0.0
9385,2018,7,2,21,902,CLR,8.0,0,0.0
9386,2018,7,2,22,902,CLR,7.0,False,3.0
9387,2018,7,2,23,902,CLR,7.0,0,0.0
9388,2018,7,2,23,902,NaN,NaN,False,NaN
9389,2018,7,3,0,902,CLR,6.0,0,0.0
9390,2018,7,3,1,902,CLR,6.0,0,0.0
9391,2018,7,3,2,902,CLR,6.0,150,3.0
9392,2018,7,3,3,902,CLR,6.0,0,0.0
9393,2018,7,3,4,902,CLR,5.0,0,0.0
9394,2018,7,3,5,902,CLR,6.0,0,0.0
9395,2018,7,3,6,902,CLR,5.0,0,0.0
9396,2018,7,3,7,902,CLR,5.0,0,0.0
9397,2018,7,3,8,902,CLR,5.0,0,0.0
9398,2018,7,3,9,902,CLR,5.0,False,3.0
9399,2018,7,3,10,902,FEW,5.0,0,0.0
9400,2018,7,3,11,902,SCT,7.0,0,0.0
9401,2018,7,3,12,902,FEW,5.0,False,5.0
9402,2018,7,3,13,902,CLR,5.0,0,0.0
9403,2018,7,3,14,902,FEW,6.0,False,NaN
9404,2018,7,3,15,902,BKN,9.0,False,NaN
9405,2018,7,3,15,902,BKN,9.0,280,7.0
9406,2018,7,3,16,902,SCT,10.0,0,0.0
9407,2018,7,3,16,902,FEW,8.0,0,0.0
9408,2018,7,3,17,902,FEW,6.0,150,5.0
9409,2018,7,3,18,902,FEW,6.0,0,0.0
9410,2018,7,3,19,901,CLR,7.0,0,0.0
9411,2018,7,3,20,901,CLR,7.0,0,0.0
9412,2018,7,3,21,901,CLR,8.0,0,0.0
9413,2018,7,3,22,901,FEW,7.0,0,0.0
9414,2018,7,3,23,901,CLR,7.0,0,0.0
9415,2018,7,3,23,901,NaN,NaN,False,NaN
9416,2018,7,4,0,901,CLR,6.0,0,0.0
9417,2018,7,4,1,901,CLR,6.0,0,0.0
9418,2018,7,4,2,901,CLR,6.0,0,0.0
9419,2018,7,4,3,901,CLR,7.0,290,3.0
9420,2018,7,4,4,901,CLR,4.0,0,0.0
9421,2018,7,4,5,901,CLR,4.0,0,0.0
9422,2018,7,4,6,901,CLR,4.0,0,0.0
9423,2018,7,4,7,901,FEW,4.0,0,0.0
9424,2018,7,4,8,901,BKN,4.0,0,0.0
9425,2018,7,4,8,901,BKN,4.0,0,0.0
9426,2018,7,4,9,901,BKN,4.0,0,0.0
9427,2018,7,4,10,901,SCT,5.0,0,0.0
9428,2018,7,4,10,901,SCT,5.0,0,0.0
9429,2018,7,4,11,901,BKN,5.0,0,0.0
9430,2018,7,4,11,901,OVC,5.0,0,0.0
9431,2018,7,4,11,901,OVC,6.0,0,0.0
9432,2018,7,4,12,901,BKN,7.0,0,0.0
9433,2018,7,4,13,901,BKN,8.0,False,5.0
9434,2018,7,4,14,901,FEW,10.0,0,0.0
9435,2018,7,4,15,901,FEW,10.0,0,0.0
9436,2018,7,4,16,901,FEW,10.0,0,0.0
9437,2018,7,4,17,901,BKN,10.0,0,0.0
9438,2018,7,4,18,901,CLR,10.0,False,5.0
9439,2018,7,4,19,900,CLR,10.0,False,3.0
9440,2018,7,4,20,900,FEW,10.0,False,3.0
9441,2018,7,4,21,900,BKN,4.0,170,3.0
9442,2018,7,4,21,900,BKN,1.75,0,0.0
9443,2018,7,4,21,900,SCT,2.0,170,3.0
9444,2018,7,4,21,900,FEW,3.0,0,0.0
9445,2018,7,4,21,900,FEW,4.0,0,0.0
9446,2018,7,4,22,900,CLR,7.0,180,3.0
9447,2018,7,4,23,900,CLR,7.0,0,0.0
9448,2018,7,4,23,900,NaN,NaN,False,NaN
9449,2018,7,5,0,900,CLR,9.0,0,0.0
9450,2018,7,5,1,900,BKN,10.0,240,3.0
9451,2018,7,5,1,900,BKN,10.0,0,0.0
9452,2018,7,5,2,900,SCT,9.0,False,5.0
9453,2018,7,5,2,900,FEW,8.0,250,5.0
9454,2018,7,5,3,900,BKN,9.0,240,6.0
9455,2018,7,5,3,900,SCT,9.0,230,3.0
9456,2018,7,5,3,900,BKN,9.0,240,3.0
9457,2018,7,5,3,900,BKN,9.0,0,0.0
9458,2018,7,5,4,900,SCT,8.0,0,0.0
9459,2018,7,5,5,900,SCT,7.0,False,3.0
9460,2018,7,5,5,900,SCT,8.0,0,0.0
9461,2018,7,5,6,900,BKN,8.0,0,0.0
9462,2018,7,5,6,900,BKN,8.0,240,3.0
9463,2018,7,5,7,900,BKN,8.0,290,5.0
9464,2018,7,5,8,900,SCT,10.0,270,7.0
9465,2018,7,5,8,900,FEW,10.0,250,5.0
9466,2018,7,5,8,900,FEW,10.0,0,0.0
9467,2018,7,5,9,900,SCT,10.0,0,0.0
9468,2018,7,5,10,900,FEW,10.0,False,5.0
9469,2018,7,5,11,900,FEW,10.0,0,0.0
9470,2018,7,5,12,900,SCT,10.0,0,0.0
9471,2018,7,5,13,900,SCT,10.0,False,7.0
9472,2018,7,5,14,900,CLR,10.0,False,6.0
9473,2018,7,5,15,900,CLR,10.0,False,6.0
9474,2018,7,5,16,900,CLR,10.0,False,7.0
9475,2018,7,5,17,900,CLR,10.0,False,5.0
9476,2018,7,5,18,900,FEW,10.0,False,5.0
9477,2018,7,5,19,899,CLR,10.0,False,3.0
9478,2018,7,5,20,899,CLR,10.0,0,0.0
9479,2018,7,5,21,899,CLR,10.0,False,NaN
9480,2018,7,5,22,899,CLR,10.0,False,5.0
9481,2018,7,5,23,899,CLR,10.0,False,NaN
9482,2018,7,5,23,899,NaN,NaN,False,NaN
9483,2018,7,6,0,899,CLR,10.0,False,6.0
9484,2018,7,6,1,899,BKN,10.0,False,5.0
9485,2018,7,6,1,899,OVC,10.0,False,6.0
9486,2018,7,6,1,899,OVC,10.0,False,7.0
9487,2018,7,6,2,899,OVC,10.0,0,0.0
9488,2018,7,6,3,899,OVC,10.0,False,5.0
9489,2018,7,6,4,899,OVC,10.0,False,5.0
9490,2018,7,6,4,899,OVC,10.0,0,0.0
9491,2018,7,6,5,899,SCT,4.0,False,3.0
9492,2018,7,6,5,899,SCT,4.0,False,7.0
9493,2018,7,6,5,899,FEW,2.0,False,NaN
9494,2018,7,6,6,899,FEW,4.0,False,6.0
9495,2018,7,6,6,899,SCT,10.0,False,5.0
9496,2018,7,6,6,899,FEW,10.0,False,3.0
9497,2018,7,6,7,899,FEW,9.0,250,5.0
9498,2018,7,6,7,899,SCT,9.0,False,5.0
9499,2018,7,6,7,899,SCT,10.0,False,6.0
9500,2018,7,6,7,899,SCT,9.0,False,3.0
9501,2018,7,6,7,899,FEW,10.0,False,3.0
9502,2018,7,6,8,899,SCT,9.0,False,3.0
9503,2018,7,6,8,899,FEW,10.0,False,NaN
9504,2018,7,6,8,899,SCT,10.0,False,6.0
9505,2018,7,6,9,899,SCT,10.0,False,3.0
9506,2018,7,6,10,899,FEW,1.75,False,7.0
9507,2018,7,6,10,899,FEW,2.0,0,0.0
9508,2018,7,6,11,899,FEW,4.0,False,3.0
9509,2018,7,6,11,899,FEW,2.5,False,3.0
9510,2018,7,6,11,899,FEW,3.0,False,5.0
9511,2018,7,6,11,899,FEW,4.0,False,5.0
9512,2018,7,6,12,899,FEW,5.0,False,3.0
9513,2018,7,6,13,899,FEW,4.0,False,3.0
9514,2018,7,6,13,899,SCT,1.5,False,3.0
9515,2018,7,6,13,899,FEW,0.5,310,3.0
9516,2018,7,6,13,899,FEW,1.0,0,0.0
9517,2018,7,6,13,899,FEW,5.0,280,5.0
9518,2018,7,6,13,899,FEW,6.0,False,3.0
9519,2018,7,6,14,899,CLR,10.0,False,7.0
9520,2018,7,6,15,899,CLR,10.0,290,5.0
9521,2018,7,6,16,899,CLR,10.0,False,8.0
9522,2018,7,6,17,899,CLR,10.0,False,7.0
9523,2018,7,6,18,899,CLR,10.0,False,NaN
9524,2018,7,6,19,899,CLR,10.0,False,5.0
9525,2018,7,6,20,899,CLR,10.0,0,0.0
9526,2018,7,6,21,899,CLR,10.0,0,0.0
9527,2018,7,6,22,899,CLR,10.0,False,3.0
9528,2018,7,6,23,899,CLR,10.0,False,NaN
9529,2018,7,6,23,899,NaN,NaN,False,NaN
9530,2018,7,7,0,899,CLR,10.0,False,10.0
9531,2018,7,7,1,899,CLR,10.0,False,9.0
9532,2018,7,7,2,899,CLR,10.0,False,10.0
9533,2018,7,7,3,899,CLR,10.0,False,5.0
9534,2018,7,7,4,899,CLR,10.0,False,6.0
9535,2018,7,7,5,899,CLR,10.0,False,7.0
9536,2018,7,7,6,899,CLR,10.0,50,8.0
9537,2018,7,7,7,899,CLR,10.0,False,8.0
9538,2018,7,7,8,899,CLR,10.0,60,13.0
9539,2018,7,7,9,899,CLR,10.0,False,8.0
9540,2018,7,7,10,899,CLR,10.0,False,7.0
9541,2018,7,7,11,899,CLR,10.0,False,3.0
9542,2018,7,7,12,899,CLR,10.0,False,6.0
9543,2018,7,7,13,899,CLR,10.0,0,0.0
9544,2018,7,7,14,899,CLR,10.0,False,6.0
9545,2018,7,7,15,899,CLR,10.0,False,6.0
9546,2018,7,7,16,899,CLR,10.0,0,0.0
9547,2018,7,7,17,899,CLR,10.0,False,3.0
9548,2018,7,7,18,899,CLR,10.0,160,5.0
9549,2018,7,7,19,897,CLR,10.0,False,3.0
9550,2018,7,7,20,897,CLR,10.0,170,3.0
9551,2018,7,7,21,897,CLR,10.0,0,0.0
9552,2018,7,7,22,897,CLR,10.0,0,0.0
9553,2018,7,7,23,897,CLR,10.0,0,0.0
9554,2018,7,7,23,897,NaN,NaN,False,NaN
9555,2018,7,8,0,897,CLR,10.0,0,0.0
9556,2018,7,8,1,897,CLR,10.0,0,0.0
9557,2018,7,8,2,897,CLR,10.0,0,0.0
9558,2018,7,8,3,897,CLR,10.0,0,0.0
9559,2018,7,8,4,897,CLR,10.0,0,0.0
9560,2018,7,8,5,897,CLR,10.0,0,0.0
9561,2018,7,8,6,897,CLR,10.0,0,0.0
9562,2018,7,8,7,897,CLR,10.0,0,0.0
9563,2018,7,8,8,897,CLR,10.0,0,0.0
9564,2018,7,8,9,897,CLR,10.0,False,3.0
9565,2018,7,8,10,897,CLR,10.0,False,3.0
9566,2018,7,8,11,897,CLR,10.0,150,5.0
9567,2018,7,8,12,897,CLR,10.0,250,3.0
9568,2018,7,8,13,897,CLR,10.0,0,0.0
9569,2018,7,8,14,897,CLR,10.0,160,7.0
9570,2018,7,8,15,897,CLR,10.0,False,NaN
9571,2018,7,8,16,897,CLR,10.0,160,7.0
9572,2018,7,8,17,897,CLR,10.0,0,0.0
9573,2018,7,8,18,897,CLR,10.0,False,3.0
9574,2018,7,8,19,896,CLR,10.0,False,3.0
9575,2018,7,8,20,896,CLR,10.0,False,3.0
9576,2018,7,8,21,896,CLR,10.0,0,0.0
9577,2018,7,8,22,896,CLR,10.0,False,3.0
9578,2018,7,8,23,896,CLR,10.0,0,0.0
9579,2018,7,8,23,896,NaN,NaN,False,NaN
9580,2018,7,9,0,896,CLR,10.0,False,3.0
9581,2018,7,9,1,896,CLR,10.0,0,0.0
9582,2018,7,9,2,896,CLR,10.0,260,5.0
9583,2018,7,9,3,896,CLR,10.0,False,3.0
9584,2018,7,9,4,896,CLR,10.0,False,3.0
9585,2018,7,9,5,896,CLR,10.0,0,0.0
9586,2018,7,9,6,896,CLR,10.0,False,5.0
9587,2018,7,9,7,896,CLR,10.0,0,0.0
9588,2018,7,9,8,896,CLR,10.0,0,0.0
9589,2018,7,9,9,896,CLR,10.0,False,5.0
9590,2018,7,9,10,896,CLR,10.0,False,3.0
9591,2018,7,9,11,896,CLR,10.0,270,5.0
9592,2018,7,9,12,896,CLR,10.0,False,3.0
9593,2018,7,9,13,896,CLR,10.0,0,0.0
9594,2018,7,9,14,896,CLR,10.0,0,0.0
9595,2018,7,9,15,896,CLR,10.0,False,7.0
9596,2018,7,9,16,896,CLR,10.0,0,0.0
9597,2018,7,9,17,896,CLR,10.0,False,5.0
9598,2018,7,9,18,896,CLR,10.0,False,3.0
9599,2018,7,9,19,896,CLR,10.0,0,0.0
9600,2018,7,9,20,896,CLR,10.0,200,3.0
9601,2018,7,9,21,896,CLR,10.0,False,3.0
9602,2018,7,9,22,896,CLR,10.0,240,5.0
9603,2018,7,9,23,896,CLR,10.0,False,3.0
9604,2018,7,9,23,896,NaN,NaN,False,NaN
9605,2018,7,10,0,896,CLR,10.0,False,3.0
9606,2018,7,10,1,896,CLR,10.0,False,5.0
9607,2018,7,10,2,896,CLR,10.0,260,3.0
9608,2018,7,10,3,896,CLR,10.0,0,0.0
9609,2018,7,10,4,896,CLR,10.0,290,3.0
9610,2018,7,10,5,896,CLR,10.0,False,3.0
9611,2018,7,10,6,896,CLR,10.0,280,5.0
9612,2018,7,10,7,896,CLR,10.0,False,3.0
9613,2018,7,10,8,896,CLR,10.0,0,0.0
9614,2018,7,10,9,896,CLR,10.0,280,5.0
9615,2018,7,10,10,896,CLR,10.0,0,0.0
9616,2018,7,10,11,896,CLR,10.0,0,0.0
9617,2018,7,10,12,896,CLR,10.0,270,5.0
9618,2018,7,10,13,896,CLR,10.0,False,10.0
9619,2018,7,10,14,896,CLR,10.0,False,5.0
9620,2018,7,10,15,896,CLR,10.0,False,3.0
9621,2018,7,10,16,896,CLR,10.0,280,8.0
9622,2018,7,10,17,896,CLR,10.0,300,6.0
9623,2018,7,10,18,896,CLR,10.0,False,5.0
9624,2018,7,10,19,894,CLR,10.0,290,5.0
9625,2018,7,10,20,894,BKN,10.0,False,NaN
9626,2018,7,10,21,894,CLR,10.0,False,3.0
9627,2018,7,10,22,894,BKN,10.0,False,5.0
9628,2018,7,10,23,894,FEW,10.0,0,0.0
9629,2018,7,10,23,894,NaN,NaN,False,NaN
9630,2018,7,11,0,894,BKN,10.0,0,0.0
9631,2018,7,11,1,894,FEW,10.0,False,3.0
9632,2018,7,11,2,894,CLR,10.0,False,3.0
9633,2018,7,11,3,894,BKN,10.0,0,0.0
9634,2018,7,11,4,894,SCT,10.0,False,5.0
9635,2018,7,11,5,894,CLR,10.0,60,5.0
9636,2018,7,11,6,894,CLR,10.0,False,3.0
9637,2018,7,11,7,894,CLR,10.0,40,7.0
9638,2018,7,11,8,894,CLR,10.0,0,0.0
9639,2018,7,11,9,894,CLR,10.0,False,3.0
9640,2018,7,11,10,894,CLR,10.0,False,NaN
9641,2018,7,11,11,894,CLR,10.0,False,NaN
9642,2018,7,11,12,894,CLR,10.0,False,NaN
9643,2018,7,11,13,894,FEW,10.0,False,7.0
9644,2018,7,11,14,894,FEW,10.0,False,NaN
9645,2018,7,11,15,894,SCT,10.0,60,3.0
9646,2018,7,11,16,894,SCT,10.0,0,0.0
9647,2018,7,11,17,894,BKN,10.0,False,NaN
9648,2018,7,11,18,894,FEW,10.0,160,6.0
9649,2018,7,11,19,893,BKN,10.0,False,3.0
9650,2018,7,11,20,893,BKN,10.0,0,0.0
9651,2018,7,11,21,893,BKN,10.0,0,0.0
9652,2018,7,11,22,893,FEW,10.0,0,0.0
9653,2018,7,11,23,893,OVC,10.0,0,0.0
9654,2018,7,11,23,893,NaN,NaN,False,NaN
9655,2018,7,12,0,893,BKN,10.0,0,0.0
9656,2018,7,12,1,893,CLR,10.0,0,0.0
9657,2018,7,12,2,893,SCT,10.0,False,3.0
9658,2018,7,12,3,893,SCT,10.0,False,7.0
9659,2018,7,12,3,893,SCT,5.0,False,6.0
9660,2018,7,12,3,893,SCT,1.75,False,NaN
9661,2018,7,12,4,893,BKN,0.5,False,5.0
9662,2018,7,12,4,893,SCT,1.25,0,0.0
9663,2018,7,12,4,893,OVC,3.0,0,0.0
9664,2018,7,12,4,893,BKN,1.75,0,0.0
9665,2018,7,12,4,893,BKN,1.25,70,3.0
9666,2018,7,12,4,893,SCT,3.0,0,0.0
9667,2018,7,12,5,893,BKN,1.75,0,0.0
9668,2018,7,12,5,893,BKN,3.0,0,0.0
9669,2018,7,12,5,893,BKN,4.0,0,0.0
9670,2018,7,12,6,893,OVC,8.0,10,5.0
9671,2018,7,12,7,893,CLR,10.0,0,0.0
9672,2018,7,12,8,893,OVC,10.0,0,0.0
9673,2018,7,12,9,893,BKN,10.0,False,NaN
9674,2018,7,12,10,893,OVC,10.0,0,0.0
9675,2018,7,12,11,893,CLR,10.0,0,0.0
9676,2018,7,12,12,893,SCT,10.0,False,3.0
9677,2018,7,12,13,893,FEW,10.0,0,0.0
9678,2018,7,12,14,893,BKN,10.0,0,0.0
9679,2018,7,12,15,893,BKN,10.0,0,0.0
9680,2018,7,12,16,893,BKN,10.0,False,3.0
9681,2018,7,12,17,893,CLR,10.0,0,0.0
9682,2018,7,12,18,893,CLR,10.0,False,NaN
9683,2018,7,12,19,891,CLR,10.0,False,3.0
9684,2018,7,12,20,891,CLR,10.0,0,0.0
9685,2018,7,12,21,891,CLR,10.0,0,0.0
9686,2018,7,12,22,891,CLR,10.0,0,0.0
9687,2018,7,12,23,891,CLR,10.0,260,3.0
9688,2018,7,12,23,891,NaN,NaN,False,NaN
9689,2018,7,13,0,891,CLR,10.0,240,3.0
9690,2018,7,13,1,891,CLR,10.0,290,3.0
9691,2018,7,13,2,891,CLR,10.0,0,0.0
9692,2018,7,13,3,891,CLR,10.0,0,0.0
9693,2018,7,13,4,891,CLR,10.0,0,0.0
9694,2018,7,13,5,891,CLR,10.0,0,0.0
9695,2018,7,13,6,891,CLR,10.0,0,0.0
9696,2018,7,13,7,891,CLR,10.0,0,0.0
9697,2018,7,13,8,891,CLR,10.0,0,0.0
9698,2018,7,13,9,891,CLR,10.0,0,0.0
9699,2018,7,13,10,891,SCT,10.0,False,3.0
9700,2018,7,13,11,891,FEW,10.0,0,0.0
9701,2018,7,13,12,891,FEW,10.0,False,5.0
9702,2018,7,13,13,891,FEW,10.0,False,3.0
9703,2018,7,13,14,891,CLR,10.0,False,5.0
9704,2018,7,13,15,891,CLR,10.0,False,3.0
9705,2018,7,13,16,891,CLR,10.0,False,5.0
9706,2018,7,13,17,891,CLR,10.0,0,0.0
9707,2018,7,13,18,891,CLR,10.0,False,3.0
9708,2018,7,13,19,891,CLR,10.0,0,0.0
9709,2018,7,13,20,891,CLR,10.0,190,3.0
9710,2018,7,13,21,891,CLR,10.0,190,3.0
9711,2018,7,13,22,891,CLR,10.0,False,3.0
9712,2018,7,13,23,891,CLR,10.0,240,6.0
9713,2018,7,13,23,891,NaN,NaN,False,NaN
9714,2018,7,14,0,891,CLR,10.0,False,3.0
9715,2018,7,14,1,891,CLR,10.0,False,3.0
9716,2018,7,14,2,891,CLR,10.0,False,5.0
9717,2018,7,14,3,891,CLR,10.0,0,0.0
9718,2018,7,14,4,891,CLR,10.0,False,3.0
9719,2018,7,14,5,891,CLR,10.0,0,0.0
9720,2018,7,14,6,891,CLR,10.0,False,5.0
9721,2018,7,14,7,891,FEW,10.0,0,0.0
9722,2018,7,14,8,891,CLR,10.0,False,5.0
9723,2018,7,14,9,891,CLR,10.0,False,5.0
9724,2018,7,14,10,891,SCT,10.0,0,0.0
9725,2018,7,14,11,891,FEW,10.0,False,3.0
9726,2018,7,14,12,891,FEW,10.0,False,3.0
9727,2018,7,14,13,891,SCT,10.0,250,7.0
9728,2018,7,14,14,891,BKN,10.0,0,0.0
9729,2018,7,14,15,891,SCT,10.0,False,5.0
9730,2018,7,14,16,891,CLR,10.0,False,6.0
9731,2018,7,14,17,891,CLR,10.0,False,7.0
9732,2018,7,14,18,891,FEW,10.0,250,7.0
9733,2018,7,14,19,889,CLR,10.0,False,5.0
9734,2018,7,14,20,889,CLR,10.0,False,5.0
9735,2018,7,14,21,889,CLR,10.0,False,5.0
9736,2018,7,14,22,889,SCT,10.0,40,3.0
9737,2018,7,14,23,889,FEW,1.75,False,10.0
9738,2018,7,14,23,889,FEW,0.5,False,3.0
9739,2018,7,14,23,889,FEW,1.0,False,NaN
9740,2018,7,14,23,889,FEW,2.5,False,3.0
9741,2018,7,14,23,889,SCT,4.0,0,0.0
9742,2018,7,14,23,889,SCT,4.0,0,0.0
9743,2018,7,14,23,889,NaN,NaN,False,NaN
9744,2018,7,15,0,889,FEW,10.0,0,0.0
9745,2018,7,15,1,889,FEW,8.0,290,3.0
9746,2018,7,15,2,889,FEW,0.75,0,0.0
9747,2018,7,15,2,889,FEW,3.0,270,3.0
9748,2018,7,15,2,889,BKN,7.0,280,3.0
9749,2018,7,15,3,889,FEW,1.75,False,8.0
9750,2018,7,15,3,889,FEW,1.25,False,3.0
9751,2018,7,15,3,889,FEW,1.75,230,3.0
9752,2018,7,15,4,889,BKN,3.0,False,3.0
9753,2018,7,15,4,889,BKN,5.0,0,0.0
9754,2018,7,15,5,889,FEW,1.75,250,3.0
9755,2018,7,15,5,889,FEW,0.75,0,0.0
9756,2018,7,15,5,889,FEW,2.5,0,0.0
9757,2018,7,15,5,889,FEW,5.0,280,3.0
9758,2018,7,15,5,889,FEW,4.0,0,0.0
9759,2018,7,15,6,889,FEW,1.75,0,0.0
9760,2018,7,15,6,889,SCT,2.5,0,0.0
9761,2018,7,15,6,889,SCT,5.0,0,0.0
9762,2018,7,15,6,889,FEW,5.0,0,0.0
9763,2018,7,15,7,889,FEW,5.0,260,5.0
9764,2018,7,15,8,889,FEW,8.0,False,3.0
9765,2018,7,15,9,889,SCT,8.0,260,6.0
9766,2018,7,15,10,889,BKN,8.0,False,5.0
9767,2018,7,15,11,889,BKN,8.0,250,6.0
9768,2018,7,15,12,889,CLR,10.0,False,7.0
9769,2018,7,15,13,889,CLR,10.0,0,0.0
9770,2018,7,15,14,889,CLR,10.0,False,6.0
9771,2018,7,15,15,889,CLR,10.0,False,3.0
9772,2018,7,15,16,889,CLR,10.0,False,5.0
9773,2018,7,15,17,889,CLR,10.0,False,5.0
9774,2018,7,15,18,889,CLR,10.0,240,6.0
9775,2018,7,15,19,888,CLR,10.0,240,3.0
9776,2018,7,15,20,888,CLR,10.0,0,0.0
9777,2018,7,15,21,888,CLR,10.0,240,3.0
9778,2018,7,15,22,888,CLR,10.0,250,3.0
9779,2018,7,15,23,888,CLR,10.0,250,6.0
9780,2018,7,15,23,888,NaN,NaN,False,NaN
9781,2018,7,16,0,888,CLR,10.0,False,3.0
9782,2018,7,16,1,888,CLR,10.0,270,5.0
9783,2018,7,16,2,888,CLR,10.0,0,0.0
9784,2018,7,16,3,888,CLR,10.0,0,0.0
9785,2018,7,16,4,888,CLR,10.0,0,0.0
9786,2018,7,16,5,888,CLR,10.0,250,5.0
9787,2018,7,16,6,888,CLR,10.0,0,0.0
9788,2018,7,16,7,888,CLR,9.0,False,3.0
9789,2018,7,16,8,888,CLR,8.0,0,0.0
9790,2018,7,16,9,888,CLR,8.0,0,0.0
9791,2018,7,16,10,888,CLR,8.0,0,0.0
9792,2018,7,16,11,888,SCT,8.0,0,0.0
9793,2018,7,16,12,888,SCT,8.0,240,7.0
9794,2018,7,16,13,888,BKN,7.0,False,5.0
9795,2018,7,16,14,888,CLR,8.0,False,NaN
9796,2018,7,16,15,888,CLR,8.0,False,5.0
9797,2018,7,16,16,888,CLR,9.0,False,3.0
9798,2018,7,16,17,888,CLR,9.0,False,3.0
9799,2018,7,16,18,888,CLR,8.0,0,0.0
9800,2018,7,16,19,886,CLR,9.0,False,3.0
9801,2018,7,16,20,886,CLR,9.0,0,0.0
9802,2018,7,16,21,886,CLR,10.0,False,3.0
9803,2018,7,16,22,886,CLR,9.0,False,6.0
9804,2018,7,16,23,886,CLR,9.0,0,0.0
9805,2018,7,16,23,886,NaN,NaN,False,NaN
9806,2018,7,17,0,886,CLR,10.0,False,NaN
9807,2018,7,17,1,886,FEW,9.0,False,3.0
9808,2018,7,17,2,886,CLR,9.0,False,3.0
9809,2018,7,17,3,886,CLR,9.0,230,3.0
9810,2018,7,17,4,886,CLR,8.0,False,5.0
9811,2018,7,17,5,886,CLR,8.0,False,3.0
9812,2018,7,17,6,886,CLR,8.0,230,5.0
